family,variant,exit,exit_type,initial_rr,n_2023,n_2024,n_2025,n_2026,net_2023,net_2024,net_2025,net_2026,n,positive,negative,win_rate,tp_count,sl_count,eod_count,net,ev,pf,max_dd,max_loss_streak,streak_start,streak_end,avg_tp,avg_sl,avg_rr
trend_pullback_600,f=0.35,ASIAx033_R1,asia,1.0,190,183,176,107,-69.21217000000004,-32.798180000000414,124.86781000000012,-211.97867000000275,656,319,337,0.48628048780487804,318,330,8,-189.12121000000315,-0.28829452743902917,0.94096632107713,296.58052500000014,10,2023-04-20,2023-05-04,9.546943033536584,9.546943033536584,1.0
trend_pullback_600,f=0.35,ASIAx033_R125,asia,1.25,190,183,176,107,-131.38942499999965,41.56346499999975,234.4380337500003,-418.2867575000033,656,285,371,0.4344512195121951,281,362,13,-273.67468375000294,-0.41718701791158985,0.9230233643183288,520.6541387499993,10,2023-04-20,2023-05-04,11.93367879192073,9.546943033536584,1.25
trend_pullback_600,f=0.35,PREVx025_R1,prev,1.0,187,182,175,105,-170.99787500000065,68.45249999999919,-159.0912500000005,-201.0397500000006,649,316,333,0.4869029275808937,304,304,41,-462.67637500000257,-0.7129065870570147,0.8894635687172371,716.3943750000026,7,2025-10-29,2025-11-07,12.823622303543914,12.823622303543914,1.0
trend_pullback_600,f=0.35,PREVx025_R125,prev,1.25,187,182,175,105,-213.91571875000034,91.85496874999846,-179.85103124999966,-288.9059687500019,649,286,363,0.4406779661016949,261,332,56,-590.8177500000035,-0.9103509244992349,0.8695930608508707,793.8273750000031,10,2023-06-05,2023-06-16,16.029527879429892,12.823622303543914,1.25
norm_impulse_cont_600,s=0.25,F10_10,fixed,1.0,185,188,177,126,-359.255000000001,227.1389999999992,63.2800000000002,-160.0,676,321,355,0.47485207100591714,298,316,62,-228.8360000000016,-0.33851479289941067,0.9303668644670963,391.23800000000097,10,2023-02-07,2023-02-22,10.0,10.0,1.0
norm_impulse_cont_600,s=0.25,F15_15,fixed,1.0,185,188,177,126,-322.0050000000019,32.489999999997735,40.70500000000038,-169.10000000000036,676,312,364,0.46153846153846156,241,259,176,-417.9100000000042,-0.6182100591716038,0.9053641332986402,436.186000000004,7,2023-06-08,2023-06-20,15.0,15.0,1.0
norm_impulse_cont_600,s=0.25,F20_20,fixed,1.0,185,188,177,126,-379.0150000000024,56.385999999997466,125.34900000000107,-76.85000000000036,676,315,361,0.46597633136094674,202,211,263,-274.1300000000042,-0.40551775147929614,0.946715665007471,433.3830000000021,9,2025-12-19,2026-01-09,20.0,20.0,1.0
norm_impulse_cont_600,s=0.25,F20_15,fixed,1.3333333333333333,185,188,177,126,-288.49200000000246,151.0069999999962,146.41100000000097,-71.85000000000036,676,294,382,0.4349112426035503,187,270,219,-62.92400000000566,-0.09308284023669476,0.9863173180168928,348.4690000000012,9,2025-12-19,2026-01-09,20.0,15.0,1.3333333333333333
norm_impulse_cont_600,s=0.25,F25_20,fixed,1.25,185,188,177,126,-375.6020000000019,177.33799999999746,-69.86699999999973,-136.85000000000036,676,294,382,0.4349112426035503,151,226,299,-404.98100000000454,-0.599084319526634,0.9259410093379046,627.1970000000001,11,2025-12-17,2026-01-09,25.0,20.0,1.25
norm_impulse_cont_600,s=0.25,F30_25,fixed,1.2,185,188,177,126,-364.9060000000022,72.15299999999752,-108.09900000000107,-124.22600000000057,676,299,377,0.4423076923076923,123,176,377,-525.0780000000063,-0.7767426035503052,0.9128061585244135,687.1230000000055,7,2023-06-08,2023-06-20,30.0,25.0,1.1999999999999997
norm_impulse_cont_600,s=0.25,F40_30,fixed,1.3333333333333333,185,188,177,126,-305.92000000000166,-40.37400000000207,-127.73900000000094,-129.85600000000068,676,297,379,0.4393491124260355,81,145,450,-603.8890000000054,-0.893326923076931,0.9079587347669611,791.2340000000047,11,2025-12-17,2026-01-09,40.0,30.0,1.3333333333333333
norm_impulse_cont_600,s=0.25,R60x075_R1,r60,1.0,185,188,177,126,-124.81862500000057,6.7166249999997945,37.98649999999964,-156.7543750000018,676,320,356,0.47337278106508873,320,349,7,-236.86987500000293,-0.3503992233727854,0.9175913773753376,286.91237500000386,10,2023-02-07,2023-02-22,8.21721523668639,8.21721523668639,1.0
norm_impulse_cont_600,s=0.25,R60x075_R125,r60,1.25,185,188,177,126,-212.8535625000007,54.28328124999939,-16.9677500000019,-216.53431250000017,676,274,402,0.40532544378698226,270,394,12,-392.07234375000337,-0.5799886741863955,0.8783564478073635,395.44640625000346,10,2023-02-07,2023-02-22,10.27151904585799,8.21721523668639,1.25
norm_impulse_cont_600,s=0.25,R60x1_R1,r60,1.0,185,188,177,126,-62.363000000000056,22.156999999999243,-135.57000000000517,-333.01850000000195,676,319,357,0.4718934911242604,315,343,18,-508.79450000000793,-0.7526545857988283,0.8602063901316933,544.0245000000059,9,2023-07-03,2023-07-14,10.221498520710055,10.221498520710055,1.0
norm_impulse_cont_600,s=0.25,R60x1_R125,r60,1.25,185,188,177,126,-128.63212499999963,67.58487499999887,-194.74112500000751,-303.23312500000486,676,282,394,0.4171597633136095,272,379,25,-559.0215000000131,-0.8269548816568242,0.8596746409321331,613.6603750000111,10,2023-02-07,2023-02-22,12.776873150887571,10.221498520710055,1.25
norm_impulse_cont_600,s=0.25,ASIAx025_R1,asia,1.0,185,188,177,126,-85.93425000000008,-21.505000000000905,-11.611749999999688,-247.10000000000173,676,320,356,0.47337278106508873,320,349,7,-366.1510000000024,-0.5416434911242639,0.8762288662802997,366.1510000000024,10,2023-02-07,2023-02-22,8.260149223372778,8.260149223372778,1.0
norm_impulse_cont_600,s=0.25,ASIAx025_R125,asia,1.25,185,188,177,126,-171.98959374999987,45.076718749999,52.23706249999981,-375.58678125000193,676,280,396,0.41420118343195267,276,388,12,-450.262593750003,-0.666068925665685,0.8624669392483969,451.47134375000303,10,2023-02-07,2023-02-22,10.325186529215973,8.260149223372778,1.25
norm_impulse_cont_600,s=0.25,ASIAx033_R1,asia,1.0,185,188,177,126,-87.7984300000001,-5.269255000000847,-74.02087499999953,-284.14598500000096,676,319,357,0.4718934911242604,318,349,9,-451.23454500000145,-0.6675067233727832,0.8724496333450081,520.4271450000001,10,2023-02-07,2023-02-22,9.886459156804731,9.886459156804731,1.0
norm_impulse_cont_600,s=0.25,ASIAx033_R125,asia,1.25,185,188,177,126,-184.85814624999986,76.98034124999887,-45.9933012499993,-349.71353375000075,676,283,393,0.41863905325443784,274,384,18,-503.5846400000011,-0.744947692307694,0.8694380238532102,597.19354,10,2023-02-07,2023-02-22,12.358073946005913,9.886459156804731,1.25
norm_impulse_cont_600,s=0.25,PREVx025_R1,prev,1.0,183,186,175,124,-210.08262500000052,136.31487499999997,-203.9348750000006,28.37137499999892,668,322,346,0.4820359281437126,313,320,35,-249.33125000000223,-0.3732503742515003,0.9421838183271306,595.1250000000007,10,2023-02-07,2023-02-22,13.060941429640721,13.060941429640721,1.0
norm_impulse_cont_600,s=0.25,PREVx025_R125,prev,1.25,183,186,175,124,-246.78912500000007,194.88834374999965,-179.21978124999976,-169.30609375000304,668,291,377,0.4356287425149701,266,350,52,-400.42665625000325,-0.5994411021706636,0.9148643767544826,738.8931562500022,14,2023-05-03,2023-05-26,16.3261767870509,13.060941429640721,1.25
norm_impulse_fade_600,s=0.25,F10_10,fixed,1.0,185,188,177,126,194.01199999999994,-357.54399999999987,-211.02999999999975,-120.0,676,320,356,0.47337278106508873,283,335,58,-494.56199999999967,-0.7316005917159758,0.8555789332285963,812.1069999999997,9,2024-04-01,2024-04-18,10.0,10.0,1.0
norm_impulse_fade_600,s=0.25,F15_15,fixed,1.0,185,188,177,126,157.4599999999998,-171.46599999999762,-330.43299999999954,18.113000000000284,676,339,337,0.5014792899408284,240,262,174,-326.32599999999707,-0.4827307692307649,0.9251619164820334,658.1199999999967,9,2025-01-30,2025-02-14,15.0,15.0,1.0
norm_impulse_fade_600,s=0.25,F20_20,fixed,1.0,185,188,177,126,207.9350000000004,-210.89399999999637,-360.1939999999986,-205.2469999999994,676,336,340,0.4970414201183432,192,217,267,-568.399999999994,-0.840828402366855,0.8918779902849988,987.743999999994,11,2026-03-18,2026-04-08,20.0,20.0,1.0
norm_impulse_fade_600,s=0.25,F20_15,fixed,1.3333333333333333,185,188,177,126,241.45599999999968,-131.99399999999764,-309.945999999999,-51.886999999999716,676,314,362,0.46449704142011833,179,280,217,-252.37099999999668,-0.3733298816567998,0.9456998552403517,729.9979999999962,13,2026-03-18,2026-04-13,20.0,15.0,1.3333333333333333
norm_impulse_fade_600,s=0.25,F25_20,fixed,1.25,185,188,177,126,224.42500000000018,-199.7299999999957,-326.8739999999975,-100.24699999999939,676,325,351,0.4807692307692308,144,224,308,-402.4259999999924,-0.5953047337277995,0.9257042455692677,862.6069999999922,12,2025-01-21,2025-02-14,25.0,20.0,1.25
norm_impulse_fade_600,s=0.25,F30_25,fixed,1.2,185,188,177,126,189.8800000000001,-289.6589999999949,-58.86799999999812,-99.6929999999993,676,338,338,0.5,125,180,371,-258.3399999999922,-0.3821597633135979,0.9562949987768566,701.7999999999947,11,2026-03-18,2026-04-08,30.0,25.0,1.1999999999999997
norm_impulse_fade_600,s=0.25,F40_30,fixed,1.3333333333333333,185,188,177,126,180.28500000000054,-277.4459999999938,-185.70799999999963,-34.96899999999823,676,335,341,0.49556213017751477,80,142,454,-317.8379999999911,-0.4701745562130046,0.9497559550570338,915.7709999999952,8,2025-01-21,2025-02-06,40.0,30.0,1.3333333333333333
norm_impulse_fade_600,s=0.25,R60x075_R1,r60,1.0,185,188,177,126,-19.687625000000025,-120.82337500000017,-135.20625000000007,8.4143749999987,676,316,360,0.46745562130177515,311,359,6,-267.30287500000156,-0.39541845414201415,0.9074618869670181,400.19987500000025,9,2025-07-17,2025-08-01,8.21721523668639,8.21721523668639,1.0
norm_impulse_fade_600,s=0.25,R60x075_R125,r60,1.25,185,188,177,126,-66.50381249999997,-123.46109374999992,-191.37337499999776,-43.76546874999832,676,269,407,0.3979289940828402,257,405,14,-425.10374999999596,-0.6288517011834259,0.8682546832067937,557.3162187499945,11,2023-12-22,2024-01-16,10.27151904585799,8.21721523668639,1.25
norm_impulse_fade_600,s=0.25,R60x1_R1,r60,1.0,185,188,177,126,-38.32600000000025,-109.037499999999,-195.87049999999545,-39.81949999999597,676,313,363,0.4630177514792899,303,359,14,-383.05349999999066,-0.5666471893490986,0.8933328116746132,561.9744999999912,8,2024-06-27,2024-07-12,10.221498520710055,10.221498520710055,1.0
norm_impulse_fade_600,s=0.25,R60x1_R125,r60,1.25,185,188,177,126,-38.523125000000505,-112.78912499999734,-441.4549999999989,61.944500000006315,676,274,402,0.40532544378698226,255,398,23,-530.8227499999905,-0.7852407544378558,0.866510159806244,775.8813749999914,14,2025-11-20,2025-12-18,12.776873150887571,10.221498520710055,1.25
norm_impulse_fade_600,s=0.25,ASIAx025_R1,asia,1.0,185,188,177,126,-27.87175000000019,-161.53774999999916,-143.55325000000028,29.472000000000207,676,308,368,0.4556213017751479,303,367,6,-303.4907499999994,-0.4489508136094666,0.8962984641667601,496.6068749999996,10,2024-04-23,2024-05-13,8.260149223372778,8.260149223372778,1.0
norm_impulse_fade_600,s=0.25,ASIAx025_R125,asia,1.25,185,188,177,126,-23.876531249999843,-253.9797187499993,-70.37556250000034,74.33315625000091,676,271,405,0.40088757396449703,261,404,11,-273.89865624999857,-0.4051755269970393,0.9142977242515754,515.7824375,11,2023-12-22,2024-01-16,10.325186529215973,8.260149223372778,1.25
norm_impulse_fade_600,s=0.25,ASIAx033_R1,asia,1.0,185,188,177,126,-24.853660000000232,-226.6962949999991,-139.13643499999952,57.2862050000015,676,306,370,0.4526627218934911,300,367,9,-333.4001849999974,-0.49319553994082455,0.9040552157150086,562.5602099999987,11,2025-07-14,2025-08-01,9.886459156804731,9.886459156804731,1.0
norm_impulse_fade_600,s=0.25,ASIAx033_R125,asia,1.25,185,188,177,126,-18.68206749999989,-260.90277124999886,-242.5357762500007,6.643007500000701,676,263,413,0.3890532544378698,250,406,20,-515.4776074999988,-0.7625408394970397,0.866285531928833,754.0256612499994,12,2025-07-14,2025-08-04,12.358073946005913,9.886459156804731,1.25
norm_impulse_fade_600,s=0.25,PREVx025_R1,prev,1.0,183,186,175,124,48.627875000000245,-362.02974999999975,-54.34324999999967,-86.38312499999881,668,307,361,0.4595808383233533,280,348,40,-454.128249999998,-0.6798327095808353,0.8966161451529672,653.3586249999997,11,2024-07-30,2024-08-20,13.060941429640721,13.060941429640721,1.0
norm_impulse_fade_600,s=0.25,PREVx025_R125,prev,1.25,183,186,175,124,72.41825000000041,-404.65162499999934,-53.30821874999927,-93.44809374999832,668,281,387,0.42065868263473055,241,374,53,-478.98968749999653,-0.7170504303892163,0.8994818350164462,748.711656249999,11,2024-07-30,2024-08-20,16.3261767870509,13.060941429640721,1.25
norm_impulse_cont_600,s=0.4,F10_10,fixed,1.0,140,144,136,97,-360.6820000000009,41.3159999999998,73.2800000000002,-150.0,517,233,284,0.4506769825918762,219,252,46,-396.0860000000009,-0.7661237911025163,0.8488716290619328,441.46600000000103,14,2023-01-20,2023-02-22,10.0,10.0,1.0
norm_impulse_cont_600,s=0.4,F15_15,fixed,1.0,140,144,136,97,-308.8710000000017,-113.90600000000086,-4.438000000000102,-124.10000000000036,517,229,288,0.44294003868471954,179,204,134,-551.315000000003,-1.0663733075435262,0.8421944479031145,637.6680000000028,8,2023-01-20,2023-02-10,15.0,15.0,1.0
norm_impulse_cont_600,s=0.4,F20_20,fixed,1.0,140,144,136,97,-350.599000000002,-88.99000000000092,46.20600000000013,23.149999999999636,517,233,284,0.4506769825918762,152,160,205,-370.23300000000313,-0.7161179883945902,0.9072366502336658,560.132000000003,9,2025-12-17,2026-01-09,20.0,20.0,1.0
norm_impulse_cont_600,s=0.4,F20_15,fixed,1.3333333333333333,140,144,136,97,-267.52000000000226,-49.36900000000219,11.628000000000156,-56.850000000000364,517,213,304,0.4119922630560928,137,214,166,-362.11100000000465,-0.7004081237911115,0.9010014921774132,460.3870000000045,9,2025-12-17,2026-01-09,20.0,15.0,1.3333333333333333
norm_impulse_cont_600,s=0.4,F25_20,fixed,1.25,140,144,136,97,-364.64100000000167,-16.51800000000071,-64.35800000000063,-6.850000000000364,517,218,299,0.42166344294003866,114,171,232,-452.3670000000034,-0.8749845261121922,0.8929826358520594,652.1390000000031,9,2025-12-17,2026-01-09,25.0,20.0,1.25
norm_impulse_cont_600,s=0.4,F30_25,fixed,1.2,140,144,136,97,-339.41800000000194,-82.45200000000045,-96.42000000000144,-5.636000000000422,517,220,297,0.425531914893617,94,129,294,-523.9260000000043,-1.01339651837525,0.8865727310043099,652.6380000000036,8,2023-01-20,2023-02-10,30.0,25.0,1.1999999999999997
norm_impulse_cont_600,s=0.4,F40_30,fixed,1.3333333333333333,140,144,136,97,-289.9870000000019,-154.54800000000046,-62.64300000000139,-26.26600000000053,517,219,298,0.42359767891682787,64,107,346,-533.4440000000043,-1.0318065764023294,0.8935007261078177,722.4560000000038,9,2025-12-17,2026-01-09,40.0,30.0,1.3333333333333333
norm_impulse_cont_600,s=0.4,R60x075_R1,r60,1.0,140,144,136,97,-103.69262500000048,-40.44449999999961,64.00062499999729,-50.035499999999615,517,247,270,0.47775628626692457,247,265,5,-130.1720000000024,-0.25178336557060427,0.940889388293807,202.54087500000446,11,2023-01-30,2023-02-22,8.339507011605413,8.339507011605413,1.0
norm_impulse_cont_600,s=0.4,R60x075_R125,r60,1.25,140,144,136,97,-195.0090625000006,0.7573750000003656,-16.57893750000349,-121.69637499999746,517,207,310,0.40038684719535783,203,304,10,-332.5270000000012,-0.6431856866537741,0.8674713656773919,335.90106250000116,11,2023-01-30,2023-02-22,10.424383764506764,8.339507011605413,1.25
norm_impulse_cont_600,s=0.4,R60x1_R1,r60,1.0,140,144,136,97,-42.62699999999995,-26.178999999999633,-152.72850000000426,-259.06999999999925,517,243,274,0.4700193423597679,240,262,15,-480.6045000000031,-0.9296025145067758,0.8325812448857799,496.86650000000463,9,2024-02-22,2024-03-15,10.417596711798826,10.417596711798826,1.0
norm_impulse_cont_600,s=0.4,R60x1_R125,r60,1.25,140,144,136,97,-111.78812499999947,15.856250000000045,-203.77400000000694,-213.13787500000115,517,214,303,0.41392649903288203,205,290,22,-512.8437500000075,-0.9919608317214845,0.8358744277657039,526.2527500000092,11,2023-01-30,2023-02-22,13.021995889748533,10.417596711798826,1.25
norm_impulse_cont_600,s=0.4,ASIAx025_R1,asia,1.0,140,144,136,97,-62.5572499999999,-52.95825000000059,-48.60199999999952,-120.92362500000013,517,245,272,0.4738878143133462,245,267,5,-285.04112500000014,-0.5513367988394586,0.8713621543956064,285.04112500000014,11,2023-01-30,2023-02-22,8.074230174081235,8.074230174081235,1.0
norm_impulse_cont_600,s=0.4,ASIAx025_R125,asia,1.25,140,144,136,97,-151.1125937499997,-7.309500000000639,-32.88331250000007,-167.67837500000087,517,212,305,0.41005802707930367,208,300,9,-358.98378125000124,-0.6943593447775652,0.8539088474143771,366.07721875000163,11,2023-01-30,2023-02-22,10.092787717601542,8.074230174081235,1.25
norm_impulse_cont_600,s=0.4,ASIAx033_R1,asia,1.0,140,144,136,97,-63.66341999999997,-33.244000000000895,-79.21011499999948,-21.954815000000277,517,248,269,0.4796905222437137,247,264,6,-198.07235000000054,-0.38311866537717704,0.9235070312846945,307.04989999999987,11,2023-01-30,2023-02-22,9.709389825918759,9.709389825918759,1.0
norm_impulse_cont_600,s=0.4,ASIAx033_R125,asia,1.25,140,144,136,97,-150.32029874999978,26.643343749998856,-81.91326124999898,-136.79681125000045,517,217,300,0.4197292069632495,209,295,13,-342.3870275000004,-0.662257306576403,0.881325460881057,435.9607274999988,11,2023-01-30,2023-02-22,12.136737282398448,9.709389825918759,1.25
norm_impulse_cont_600,s=0.4,PREVx025_R1,prev,1.0,139,144,134,95,-167.27762500000017,12.059624999999926,-269.25399999999956,47.842624999998634,512,241,271,0.470703125,234,250,28,-376.6293750000012,-0.7356042480468773,0.8873429582632752,651.9213750000014,11,2023-01-30,2023-02-22,12.886839355468753,12.886839355468753,1.0
norm_impulse_cont_600,s=0.4,PREVx025_R125,prev,1.25,139,144,134,95,-220.62743749999981,28.541531250000006,-238.91696874999937,-194.3667500000033,512,214,298,0.41796875,196,276,40,-625.3696250000025,-1.22142504882813,0.8299691137922872,774.1357187500022,11,2023-01-30,2023-02-22,16.10854919433594,12.886839355468753,1.25
norm_impulse_fade_600,s=0.4,F10_10,fixed,1.0,140,144,136,97,211.7990000000002,-141.7769999999996,-221.02999999999975,-110.0,517,250,267,0.4835589941972921,221,250,46,-261.00799999999913,-0.5048510638297855,0.8977480581541077,571.0299999999997,7,2024-04-02,2024-04-18,10.0,10.0,1.0
norm_impulse_fade_600,s=0.4,F15_15,fixed,1.0,140,144,136,97,170.61599999999953,60.11100000000192,-277.6269999999995,33.113000000000284,517,267,250,0.5164410058027079,189,195,133,-13.78699999999776,-0.026667311411987932,0.9957070920943493,420.25399999999945,9,2025-01-30,2025-02-14,15.0,15.0,1.0
norm_impulse_fade_600,s=0.4,F20_20,fixed,1.0,140,144,136,97,221.1269999999995,-41.89899999999716,-261.2979999999984,-225.2469999999994,517,262,255,0.5067698259187621,143,163,211,-307.31699999999546,-0.5944235976789081,0.9215255327950493,762.4729999999968,9,2025-01-30,2025-02-14,20.0,20.0,1.0
norm_impulse_fade_600,s=0.4,F20_15,fixed,1.3333333333333333,140,144,136,97,254.44599999999923,54.5830000000019,-307.13999999999896,-71.88699999999972,517,245,272,0.4738878143133462,134,211,172,-69.99799999999755,-0.13539264990328345,0.9798155259373584,617.7439999999974,10,2026-03-18,2026-04-10,20.0,15.0,1.3333333333333333
